,Year,Date,TreeName,Segment,Genus,Species,TotalDBH,LandUse,SiteType,Pruned,HatrackPrune,FlushCutPrune,PercentImperv,Powerline,Mulch,MulchVolcano,TreeGuard,Gardenscape,Mowing,GrassDescription,Grate,GirdlingRoots,RoadSideLift,RoadSideCrack,TrunkDamage,LeafCurling,Discoloration,Defoliation,Dieback,CrownVigor,CrownLight
985,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-020,275,Fraxinus,unknown,10.8,MFR,,1,0,0,5,0,1,0,0,None,old,Patchy but green,0,1,1,FALSE,0,0,1,1,2,2,3
986,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-021,275,Fraxinus,unknown,8.75,MFR,,1,0,0,5,0,1,0,0,None,old,Patchy but green,0,0,1,TRUE,1,0,2,1,4,2,3
987,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-022,275,Fraxinus,unknown,9.8,MFR,,1,1,0,5,0,1,0,0,None,old,Patchy but green,0,0,1,FALSE,0,0,2,1,2,1,3
988,2023,7/17/2023,260-01-GYDI-026,275,Gymnocladus,dioicus,11.8,MFR,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,1,FALSE,1,1,2,1,1,1,4
989,2021,2021-08-20T00:00:00.000Z,260-01-GYDI-026,275,Gymnocladus,dioicus,11.5,MFR,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,1,FALSE,1,0,1,1,1,1,3
990,2023,7/17/2023,260-01-GYDI-027,275,Gymnocladus,dioicus,8.2,MFR,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,0,FALSE,0,1,3,1,1,2.5,1
991,2021,2021-08-20T00:00:00.000Z,260-01-GYDI-027,275,Gymnocladus,dioicus,8.1,MFR,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,0,FALSE,0,0,1,1,1,1,1
992,2023,7/17/2023,260-01-ULUNK-028,275,Ulmus,unknown,24.2,MFR,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,1,FALSE,0,0,2,3,2,3,3
993,2021,2021-08-20T00:00:00.000Z,260-01-ULUNK-028,275,Ulmus,unknown,23.6,MFR,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,1,1,FALSE,0,0,1,2,3,3,2
994,2023,7/17/2023,260-01-GYDI-029,275,Gymnocladus,dioicus,11.1,SFR-D,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,1,TRUE,1,0,4,1,2,4,1
995,2021,2021-08-20T00:00:00.000Z,260-01-GYDI-029,275,Gymnocladus,dioicus,10.9,MFR,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,1,TRUE,1,0,1,1,2,1,2
996,2021,2021-08-20T00:00:00.000Z,260-01-MOAL-030,275,Morus,alba,11.1,SFR-D,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,0,TRUE,1,0,2,1,5,3,3
997,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-031,275,Fraxinus,pennsylvanica,11.8,MFR,SP,1,0,0,5,0,1,0,0,None,N/A,None,0,0,0,TRUE,1,0,1,1,3,2,3
998,2023,7/17/2023,260-01-GYDI-032,275,Gymnocladus,dioicus,15.5,MFR,SP,1,1,0,5,0,1,0,0,None,N/A,None,0,0,1,TRUE,0,1,2,1,1,1,4
999,2021,2021-08-20T00:00:00.000Z,260-01-GYDI-032,275,Gymnocladus,dioicus,15.3,MFR,SP,1,1,0,5,0,1,0,0,None,N/A,None,0,0,1,TRUE,0,0,1,1,3,1,2
1000,2021,2021-08-20T00:00:00.000Z,260-01-MOAL-033,275,Morus,alba,17.7,MFR,SC,1,0,0,5,0,0,0,0,None,N/A,None,0,0,1,TRUE,1,0,1,1,2,1,3
1001,2023,7/17/2023,260-01-GYDI-034,275,Gymnocladus,dioicus,14.5,SFR-A,SP,1,0,0,5,0,0,0,0,Minimal,old,Patchy but green,0,0,1,FALSE,0,1,3,1,4,3,3
1002,2021,2021-08-20T00:00:00.000Z,260-01-GYDI-034,275,Gymnocladus,dioicus,14.2,MFR,SP,1,0,0,5,0,0,0,0,Minimal,old,Patchy but green,0,0,1,FALSE,0,0,1,1,3,2,3
1003,2021,2021-08-20T00:00:00.000Z,260-01-TIAM-035,275,Tilia,americana,16.4,MFR,SP,1,0,0,5,0,0,0,0,None,old,Patchy but green,0,1,1,FALSE,0,0,1,1,1,1,4
1004,2021,2021-08-20T00:00:00.000Z,260-01-QUMA-036,275,Quercus,macrocarpa,22.2,MFR,SP,0,0,0,5,0,1,0,0,Moderate,N/A,Patchy but green,0,1,1,FALSE,0,0,2,1,3,2,4
1005,2021,2021-08-20T00:00:00.000Z,260-01-ACSA-037,275,Acer,saccharinum,16.8,V,SP,1,0,0,5,0,1,0,0,Extensive,N/A,Lush,0,1,0,FALSE,1,0,1,1,2,2,3
1006,2021,2021-08-20T00:00:00.000Z,260-01-TADI-038,275,Taxodium,distichum,18.2,V,SP,0,0,0,5,0,1,0,0,Extensive,N/A,Lush,0,0,1,FALSE,0,0,2,1,2,1,1
1007,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-039,275,Fraxinus,unknown,15.8,SFR-A,SP,1,1,0,5,0,0,0,0,None,N/A,None,0,1,1,FALSE,0,0,1,1,1,1,4
1008,2021,2021-08-20T00:00:00.000Z,260-01-POTR-040,275,Populus,tremuloides,2.7,SFR-A,SP,0,0,0,5,0,0,0,1,None,recent,Patchy but green,0,0,0,FALSE,0,0,2,1,2,1,4
1009,2021,2021-08-20T00:00:00.000Z,260-01-PYCA-041,275,Pyrus,calleryana,12.6,SFR-D,SP,1,0,0,5,0,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,0,1,1,1,1,5
1010,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-042,275,Fraxinus,pennsylvanica,8.2,SFR-D,SP,1,0,0,5,0,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,0,1,1,1,1,3
1011,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-043,275,Fraxinus,pennsylvanica,15.7,SFR-A,SP,1,0,0,5,0,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,1,0,1,1,2,2,3
1012,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-044,275,Fraxinus,pennsylvanica,14.3,MFR,SP,0,0,0,5,0,0,0,0,Minimal,recent,Patchy but green,0,0,0,FALSE,0,0,2,1,2,2,2
1013,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-045,275,Fraxinus,pennsylvanica,14.2,MFR,SP,1,0,0,5,0,0,0,0,None,recent,Lush,0,0,0,FALSE,1,0,1,1,1,1,3
1014,2021,2021-08-20T00:00:00.000Z,260-01-LIST-046,275,Liquidambar,styraciflua,11.7,MFR,SP,0,0,0,4,0,0,0,0,Minimal,recent,Lush,0,0,1,FALSE,1,0,1,1,4,2,3
1015,2021,2021-08-20T00:00:00.000Z,260-01-QUMA-047,275,Quercus,macrocarpa,18.8,MFR,SP,0,0,0,4,0,0,0,0,Minimal,recent,Lush,0,1,0,FALSE,0,0,1,1,2,NA,3
1016,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-048,275,Fraxinus,unknown,16.4,SFR-D,SP,1,0,0,4,0,0,0,0,None,recent,Lush,0,0,0,FALSE,0,0,1,1,2,1,4
1017,2023,7/17/2023,260-01-GLTR-049,275,Gleditsia,triacanthos,14.5,SFR-D,SP,1,0,0,5,1,0,0,0,None,old,Patchy but green,0,0,1,TRUE,1,1,1,2,4,2,5
1018,2021,2021-08-20T00:00:00.000Z,260-01-GLTR-049,275,Gleditsia,triacanthos,14.4,MFR,SP,1,0,0,5,0,0,0,0,None,old,Patchy but green,0,0,1,TRUE,1,0,1,1,3,1,5
1019,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-050,275,Fraxinus,pennsylvanica,7.5,SFR-A,SP,1,0,0,5,0,0,0,0,Moderate,old,Patchy but green,0,0,0,TRUE,0,0,1,1,1,1,3
1020,2021,2021-08-20T00:00:00.000Z,260-01-LITU-051,275,Liriodendron,tulipifera,9.4,SFR-A,SC,1,0,0,5,0,0,0,0,Minimal,N/A,None,0,1,0,TRUE,0,0,2,1,3,2,3
1021,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-052,275,Fraxinus,pennsylvanica,14.2,SFR-A,SC,1,0,0,5,0,0,0,0,Minimal,N/A,None,0,0,1,TRUE,0,0,1,1,2,1,2
1022,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-053,275,Fraxinus,pennsylvanica,8.1,SFR-A,SC,1,0,0,5,0,0,0,0,None,old,Patchy but green,0,0,0,FALSE,1,0,1,1,1,1,2
1023,2023,7/17/2023,260-01-TICO-054,275,Tilia,cordata,2.7,SFR-D,SC,0,0,0,5,0,1,0,1,None,old,Patchy but green,0,0,1,FALSE,0,0,1,1,1,1,3
1024,2021,2021-08-20T00:00:00.000Z,260-01-TICO-054,275,Tilia,cordata,2.3,SFR-A,SC,0,0,0,5,1,1,0,1,None,old,Patchy but green,0,0,1,FALSE,0,0,1,1,1,1,4
1025,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-055,275,Fraxinus,pennsylvanica,12.4,SFR-D,SP,0,0,0,5,1,0,0,0,None,old,Patchy but green,0,1,1,TRUE,1,0,1,1,1,2,3
1026,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-056,275,Fraxinus,unknown,15.5,SFR-D,SP,1,0,0,4,1,0,0,0,Minimal,old,Patchy but green,0,0,1,FALSE,1,0,2,1,2,2,3
1027,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-057,275,Fraxinus,unknown,9.3,MP,SP,1,0,0,4,1,1,0,0,Minimal,old,Patchy but green,0,0,0,FALSE,0,0,1,1,1,1,1
1028,2023,7/17/2023,260-01-ULAM-058,275,Ulmus,americana,31.5,MP,SP,1,0,0,4,1,0,0,0,None,recent,Patchy but green,0,0,1,TRUE,1,0,1,2,6,3,3
1029,2021,2021-08-20T00:00:00.000Z,260-01-ULAM-058,275,Ulmus,americana,30.9,MP,SP,1,0,0,4,1,0,0,0,None,recent,Patchy but green,0,1,1,TRUE,1,0,1,1,4,2,4
1030,2021,2021-08-20T00:00:00.000Z,260-01-FRPE-059,275,Fraxinus,pennsylvanica,12.3,MFR,SP,1,1,0,5,1,0,0,0,None,recent,Patchy but green,0,0,1,TRUE,0,0,1,1,4,1,2
1031,2021,2021-08-20T00:00:00.000Z,260-01-FRPE-060,275,Fraxinus,pennsylvanica,14.3,SFR-D,SP,1,1,0,5,1,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,0,2,1,3,2,2
1032,2023,7/17/2023,260-01-GLTR-061,275,Gleditsia,triacanthos,11,SFR-A,SP,1,0,0,5,1,0,0,0,None,recent,Patchy but green,0,0,0,FALSE,0,1,1,2,4,2,2
1033,2021,2021-08-20T00:00:00.000Z,260-01-GLTR-061,275,Gleditsia,triacanthos,10.9,MFR,SP,1,0,0,5,1,0,0,0,None,recent,Patchy but green,0,1,0,FALSE,0,0,1,1,4,2,2
1034,2021,2021-08-20T00:00:00.000Z,260-01-FRPE-062,275,Fraxinus,pennsylvanica,18.8,MFR,SP,1,0,0,5,1,0,0,0,None,old,Patchy but green,0,0,0,TRUE,0,0,1,1,3,2,3
1035,2021,2021-08-20T00:00:00.000Z,260-01-MEGL-063,275,Metasequoia,glyptostroboides,15.5,MFR,SP,0,0,0,5,1,0,0,0,None,old,Patchy but green,0,0,1,FALSE,1,0,2,1,3,2,3
1036,2021,2021-08-20T00:00:00.000Z,260-01-QUAL-064,275,Quercus,alba,14.5,MFR,SP,1,0,0,5,1,0,0,0,Minimal,old,Patchy but green,0,0,0,TRUE,0,0,1,1,3,1,2
1037,2023,7/17/2023,260-01-GLTR-065,275,Gleditsia,triacanthos,16.6,SFR-D,SP,0,0,0,5,0,0,0,0,None,potentially never,Patchy but green,0,0,1,FALSE,1,0,3,2,4,3,4
1038,2021,2021-08-20T00:00:00.000Z,260-01-GLTR-065,275,Gleditsia,triacanthos,16.5,MFR,SP,0,0,0,5,1,0,0,0,None,potentially never,Patchy but green,0,0,1,FALSE,1,0,1,1,3,2,3
1039,2021,2021-08-20T00:00:00.000Z,260-01-MAUNK-066,275,Malus,unknown,10.6,SFR-A,SC,1,0,0,5,1,1,0,0,Moderate,N/A,Patchy but green,0,0,1,FALSE,0,0,2,1,2,2,3
1040,2021,2021-08-20T00:00:00.000Z,260-01-FRUNK-067,275,Fraxinus,unknown,13.3,SFR-A,SP,1,1,0,5,1,1,0,0,Minimal,N/A,None,0,0,0,FALSE,0,0,1,1,2,1,3
1041,2021,2021-08-20T00:00:00.000Z,260-01-FRPE-068,275,Fraxinus,pennsylvanica,9.6,SFR-A,SP,1,0,0,5,1,1,0,0,Moderate,N/A,None,0,0,1,FALSE,1,0,1,1,1,1,2
1042,2021,2021-08-20T00:00:00.000Z,260-01-PYCA-069,275,Pyrus,calleryana,7.3,SFR-A,SP,1,0,0,5,1,1,0,0,Moderate,N/A,None,0,0,0,FALSE,1,0,1,1,1,1,1
1043,2021,2021-08-20T00:00:00.000Z,260-01-TIAM-070,275,Tilia,americana,12.8,SFR-A,SP,1,1,0,5,1,0,0,0,Minimal,N/A,None,0,0,1,FALSE,1,0,2,1,1,1,3
1044,2021,2021-08-20T00:00:00.000Z,260-01-PYCA-071,275,Pyrus,calleryana,11.6,SFR-A,SP,1,0,0,5,1,0,0,0,None,potentially never,Patchy but green,0,1,1,FALSE,0,0,1,1,7,3,3
1045,2021,2021-08-20T00:00:00.000Z,260-01-FRPE-072,275,Fraxinus,pennsylvanica,15.7,SFR-A,SC,1,1,0,5,1,0,0,0,Minimal,old,Patchy but green,0,0,0,TRUE,0,0,2,1,2,2,2
1046,2021,2021-08-20T00:00:00.000Z,260-01-QUMA-073,275,Quercus,macrocarpa,11.7,SFR-A,SC,1,0,0,5,0,1,0,0,Minimal,N/A,None,0,0,1,FALSE,0,0,2,1,1,1,3
1047,2023,7/17/2023,260-01-ACXFR-074,275,Acer,x freemanii,4.2,MFR,SP,0,0,0,5,1,1,0,0,Extensive,N/A,Lush,0,0,1,TRUE,0,0,1,1,1,1,2
1048,2023,7/17/2023,260-01-GLTR-075,275,Gleditsia,triacanthos,16.3,MFR,SP,0,0,0,5,1,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,1,2,2,2,2,4
1049,2021,2021-08-20T00:00:00.000Z,260-01-GLTR-075,275,Gleditsia,triacanthos,16,SFR-D,SP,0,0,0,5,0,0,0,0,None,recent,Patchy but green,0,1,1,FALSE,0,0,1,1,2,2,4
1050,2023,7/17/2023,260-01-ACPL-076,275,Acer,platanoides,10.4,SFR-D,SP,1,0,0,5,1,0,0,0,None,N/A,None,0,0,0,FALSE,0,0,1,1,1,1,1
1051,2021,2021-08-20T00:00:00.000Z,260-01-ACPL-076,275,Acer,platanoides,10.4,SFR-D,SP,1,0,0,5,0,0,0,0,None,N/A,None,0,0,0,FALSE,0,0,1,1,1,1,2
1052,2021,2021-08-20T00:00:00.000Z,260-01-GIBI-077,275,Ginkgo,biloba,6.8,SFR-D,SC,1,0,0,5,0,0,0,0,None,N/A,None,0,0,1,TRUE,1,0,1,1,1,1,1
1053,2023,7/17/2023,260-01-GLTR-078,275,Gleditsia,triacanthos,18.2,SFR-D,SP,1,0,0,5,1,1,0,0,Extensive,N/A,Lush,0,0,1,FALSE,0,1,1,2,6,3,3
1054,2021,2021-08-20T00:00:00.000Z,260-01-GLTR-078,275,Gleditsia,triacanthos,18.2,SFR-D,SP,1,0,0,5,0,1,0,0,Extensive,N/A,Lush,0,0,1,FALSE,0,0,1,1,4,2,3
1055,2023,7/17/2023,260-01-GLTR-079,275,Gleditsia,triacanthos,18.4,MFR,SC,1,1,0,5,1,0,0,0,None,N/A,None,0,0,1,TRUE,0,1,1,2,8,3,3
1056,2021,2021-08-20T00:00:00.000Z,260-01-GLTR-079,275,Gleditsia,triacanthos,18.1,MFR,SC,1,1,0,5,0,0,0,0,None,N/A,None,0,0,1,TRUE,0,0,1,1,6,2,4
1057,2023,7/17/2023,260-01-ACPL-080,275,Acer,platanoides,8.7,MFR,SC,1,0,0,5,0,1,1,0,Moderate,N/A,Lush,0,0,0,FALSE,0,1,2,1,1,1,3
1058,2021,2021-08-20T00:00:00.000Z,260-01-ACPL-080,275,Acer,platanoides,8.6,MFR,SC,1,0,0,5,0,0,0,0,Moderate,N/A,Lush,0,0,0,FALSE,0,0,1,1,1,1,4
1059,2023,7/17/2023,260-01-ACXFR-081,275,Acer,x freemanii,9.6,MFR,SC,1,1,0,5,1,1,1,0,Moderate,N/A,Lush,0,0,1,FALSE,0,1,3,1,4,4,4
1060,2023,7/17/2023,260-01-ULAM-082,275,Ulmus,americana,4.2,COMM,SC,0,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,1,2,1,1,3
1061,2021,2021-07-10T00:00:00.000Z,260-01-ULAM-082,275,Ulmus,americana,3.5,COMM,SC,0,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,2,2,1,2,4
1062,2023,7/17/2023,260-01-GLTR-083,275,Gleditsia,triacanthos,10.6,COMM,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,1,FALSE,1,1,2,2,2,2,4
1063,2021,2021-07-10T00:00:00.000Z,260-01-GLTR-083,275,Gleditsia,triacanthos,10.2,COMM,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,1,FALSE,1,0,1,1,2,1,4
1064,2023,7/17/2023,260-01-GLTR-084,275,Gleditsia,triacanthos,10.8,COMM,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,1,TRUE,0,1,1,2,1,1,4
1065,2021,2021-07-10T00:00:00.000Z,260-01-GLTR-084,275,Gleditsia,triacanthos,10.3,COMM,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,1,TRUE,0,0,2,1,1,1,4
1066,2022,2022-07-01T00:00:00.000Z,260-01-GLTR-084,275,Gleditsia,triacanthos,10.3,COMM,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,1,TRUE,0,0,2,2,1,1,4
1067,2021,2021-08-20T00:00:00.000Z,260-01-FRPE-085,275,Fraxinus,pennsylvanica,11,MFR,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,0,FALSE,0,0,1,1,1.5,1,4.5
1068,2021,2021-07-10T00:00:00.000Z,260-01-GIBI-086,275,Ginkgo,biloba,2.65,MIX,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,1,0,1,1,1,1,4
1069,2021,2021-07-10T00:00:00.000Z,260-01-GIBI-087,275,Ginkgo,biloba,1.5,MFR,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,0,FALSE,1,0,1,1,1,1,4
1070,2021,2021-07-10T00:00:00.000Z,260-01-FRPE-088,275,Fraxinus,pennsylvanica,10,MFR,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,2,1,5,3,4
1071,2021,2021-07-10T00:00:00.000Z,260-01-FRPE-089,275,Fraxinus,pennsylvanica,9.4,MFR,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,2,1,3,2,2
1072,2021,2021-07-10T00:00:00.000Z,260-01-FRPE-090,275,Fraxinus,pennsylvanica,9.9,MFR,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,1,1,2,1,2
1073,2021,2021-07-11T00:00:00.000Z,260-01-FRPE-091,275,Fraxinus,pennsylvanica,11.5,MFR,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,0,FALSE,0,0,2,1,1,1,3
1074,2021,2021-07-11T00:00:00.000Z,260-01-FRPE-092,275,Fraxinus,pennsylvanica,7.6,MIX,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,1,0,1,1,2,1,3
1075,2023,7/17/2023,260-01-ULAM-093,275,Ulmus,americana,10.8,MFR,SC,0,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,3,1,1,3,3
1076,2021,2021-07-11T00:00:00.000Z,260-01-ULAM-093,275,Ulmus,americana,10.5,MFR,SC,0,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,2,1,1,1,3
1077,2023,7/17/2023,260-01-ULAM-094,275,Ulmus,americana,14.1,MFR,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,2,1,2,1,3
1078,2021,2021-08-20T00:00:00.000Z,260-01-ULAM-094,275,Ulmus,americana,13.2,MFR,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,0,0,1,1.5,1,1,3
1079,2023,7/17/2023,260-01-GLTR-095,275,Gleditsia,triacanthos,8.1,MIX,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,1,1,FALSE,0,1,2,2,1,2,4
1080,2021,2021-07-11T00:00:00.000Z,260-01-GLTR-095,275,Gleditsia,triacanthos,7.9,MIX,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,1,FALSE,0,0,2,1,2,1,4
1081,2021,2021-07-11T00:00:00.000Z,260-01-TADI-096,275,Taxodium,distichum,2.2,MFR,SC,1,1,0,4,0,0,0,0,None,potentially never,Lush,0,0,0,TRUE,1,0,1,1,1,1,5
1082,2023,7/17/2023,260-01-GLTR-097,275,Gleditsia,triacanthos,10.4,SFR-D,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,1,FALSE,0,1,1,2,1,2,4
1083,2021,2021-07-11T00:00:00.000Z,260-01-GLTR-097,275,Gleditsia,triacanthos,10.1,SFR-D,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,1,FALSE,0,0,1,1,1,1,4
1084,2023,7/17/2023,260-01-GLTR-098,275,Gleditsia,triacanthos,13.6,MFR,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,0,FALSE,0,1,2,2,2,1,4
1085,2021,2021-07-11T00:00:00.000Z,260-01-GLTR-098,275,Gleditsia,triacanthos,13.4,MFR,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,0,FALSE,0,0,1,1,2,1,5
1086,2021,2021-07-11T00:00:00.000Z,260-01-CASP-099,275,Catalpa,speciosa,6.9,MIX,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,0,FALSE,1,0,1,1,3,1,4
1087,2021,2021-07-11T00:00:00.000Z,260-01-CASP-100,275,Catalpa,speciosa,9.5,MIX,SC,1,1,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,1,0,1,1,1,1,4
1088,2021,2021-07-11T00:00:00.000Z,260-01-CASP-101,275,Catalpa,speciosa,9.6,MIX,SC,1,0,0,5,0,0,0,0,None,N/A,None,1,0,0,TRUE,1,0,1,1,1,1,3
1089,2021,2021-07-11T00:00:00.000Z,260-01-AIAL-102,275,Ailanthus,altissima,25.8,MFR,SC,1,1,0,5,0,0,0,0,None,potentially never,Patchy but green,0,0,1,TRUE,1,0,2,1,5,3,4
1090,2023,7/15/2023,275-GIBI-103,275,Ginkgo,biloba,1.7,INST,SC,1,0,0,4,0,1,0,0,None,N/A,None,0,0,0,FALSE,0,0,2,1,2,2,5
1091,2023,7/17/2023,275-TIAM-104,275,Tilia,americana,1.7,SFR-D,SP,1,0,0,4,0,1,0,1,None,old,Patchy but green,0,0,0,FALSE,1,0,1,2,3,2,5
1092,2023,7/19/2023,281-GLTR-003,281,Gleditsia,triacanthos,2.7,IND,SC,1,0,0,5,1,1,0,0,None,N/A,None,0,0,0,TRUE,1,1,1.5,2,7,3,5
1093,2022,2022-07-19T00:00:00.000Z,281-GLTR-003,281,Gleditsia,triacanthos,2.4,IND,SC,1,0,0,5,1,1,0,0,None,N/A,None,0,0,0,TRUE,1,0,2,2,5,3,5
1094,2023,8/22/2023,281-ACXF-023,281,Acer,x freemanii,15.6,MP,SP,1,0,0,4,0,1,0,0,None,recent,Patchy but green,0,0,0,FALSE,1,0,2,1,1,2,4
1095,2023,7/19/2023,281-ACPL-030,281,Acer,platanoides,12.7,SFR-D,SP,1,0,0,5,0,0,0,0,None,recent,Patchy but green,0,0,1,FALSE,0,1,1.5,1,2.5,1,3.5
1096,2023,7/19/2023,281-CEOC-037,281,Celtis,occidentalis,1.8,MP,SP,1,1,0,2,0,1,0,1,None,recent,Patchy but green,0,0,0,FALSE,0,1,2,2,8,3,5
1097,2023,7/19/2023,281-CEOC-038,281,Celtis,occidentalis,1.6,MP,SP,1,0,0,2,0,1,1,1,None,recent,Patchy but green,0,0,0,FALSE,0,1,2,1,9,3,5
1098,2023,7/19/2023,281-CEOC-039,281,Celtis,occidentalis,1.7,MP,SP,1,0,0,2,0,1,1,1,None,recent,Patchy but green,0,0,0,FALSE,0,1,2,1,7,3,5
1099,2023,7/19/2023,281-CEOC-040,281,Celtis,occidentalis,1.7,COMM,SC,1,0,0,4,0,1,0,0,None,N/A,None,0,0,0,FALSE,0,0,5,1,4,4,4
1100,2023,7/19/2023,281-QUMU-041,281,Quercus,muhlenbergii,2,COMM,SC,1,0,0,4,0,1,0,0,None,N/A,None,0,0,0,FALSE,0,0,5,1,6,4,4
1101,2023,7/19/2023,281-ULUN-042,281,Ulmus,unknown,2.4,COMM,SC,1,0,0,4,0,1,0,0,None,N/A,None,0,0,0,FALSE,1,1,2,2,9,3,4
1102,2023,7/19/2023,281-QUMU-043,281,Quercus,muhlenbergii,1.7,COMM,SC,1,0,0,4,0,1,0,0,None,N/A,None,0,0,0,FALSE,1,0,5,1,10,4,4
1103,2023,7/19/2023,281-QUMU-044,281,Quercus,muhlenbergii,1.9,COMM,SC,1,1,0,4,0,1,0,0,None,N/A,None,0,0,0,FALSE,1,0,5,1,10,4,5
1104,2022,2022-07-19T00:00:00.000Z,281-ACSA-036,281,Acer,saccharinum,24.2,SFR-D,SP,1,1,0,5,0,0,0,0,None,recent,Lush,0,0,1,TRUE,1,0,2,1,3,2,4
1105,2022,2022-07-19T00:00:00.000Z,281-ACSA-035,281,Acer,saccharinum,22.2,SFR-D,SP,1,0,0,5,0,0,0,0,None,old,Lush,0,0,1,TRUE,0,0,1,1,5,2,3
1106,2023,7/19/2023,281-ACPL-034,281,Acer,platanoides,14.9,SFR-D,SP,1,0,0,5,0,0,0,0,None,recent,Lush,0,0,0,FALSE,0,0,2,1,5,3,4
1107,2022,2022-07-19T00:00:00.000Z,281-ACPL-034,281,Acer,platanoides,14.9,SFR-D,SP,1,0,0,5,0,0,0,0,None,recent,Lush,0,0,0,FALSE,0,0,1,1,3,2,3
1108,2022,2022-07-19T00:00:00.000Z,281-ACSA-033,281,Acer,saccharinum,27.8,SFR-D,SP,1,0,0,5,0,0,0,0,None,recent,Lush,0,0,1,TRUE,1,0,1,1,3,1,4
1109,2023,7/19/2023,281-ACPL-032,281,Acer,platanoides,12.2,SFR-A,SC,1,1,0,5,0,0,0,0,None,recent,Patchy but green,0,0,0,TRUE,1,1,1,1,4,2,4
1110,2022,2022-07-19T00:00:00.000Z,281-ACPL-032,281,Acer,platanoides,12.1,SFR-D,SC,1,1,0,5,0,0,0,0,None,recent,Patchy but green,0,0,0,TRUE,1,0,1,1,3,1,3
1111,2023,7/19/2023,281-ACPL-031,281,Acer,platanoides,15.3,MFR,SP,1,0,0,5,0,0,0,0,None,recent,Patchy but green,0,1,1,TRUE,0,1,2,1,2,1,4
1112,2022,2022-07-19T00:00:00.000Z,281-ACPL-031,281,Acer,platanoides,14.9,SFR-D,SP,1,0,0,5,0,0,0,0,None,recent,Patchy but green,0,0,1,TRUE,0,0,1,1,1,1,5
1113,2023,7/19/2023,281-ACPL-029,281,Acer,platanoides,17.4,SFR-D,SP,1,0,0,5,0,0,0,0,None,recent,Lush,0,0,1,FALSE,0,1,4,1,3,4,4
